sample ID	[Eubacterium]	[Prevotella]	[Ruminococcus]	Abiotrophia	Achromobacter	Acidovorax	Acinetobacter	Actinobacillus	Actinobaculum	Actinomyces	Aerococcus	Aeromonas	Aggregatibacter	Agrobacterium	Akkermansia	Alcaligenes	Alistipes	Allobaculum	Alloiococcus	Anaerococcus	Anaerolinea	Anaerotruncus	Aquabacterium	Arcobacter	Arthrobacter	Atopobium	Bacillus	Bacteroides	Bifidobacterium	Blautia	Brevibacterium	Brevundimonas	Bulleidia	Burkholderia	Butyricimonas	Caldicoprobacter	Campylobacter	Candidatus Solibacter	Candidatus Xiphinematobacter	CandidatusArthromitus	Capnocytophaga	Carnobacterium	Cellvibrio	Cetobacterium	Chitinophaga	Chryseobacterium	Cloacibacterium	Clostridium	Comamonas	Coprococcus	Corynebacterium	Cupriavidus	Cystobacter	DA101	Deinococcus	Delftia	Dermabacter	Desulfovibrio	Devosia	Dialister	Dok59	Dokdonella	Dorea	Dyadobacter	E6	Enhydrobacter	Enterobacter	Enterococcus	Exiguobacterium	Faecalibacterium	Filifactor	Finegoldia	Flavobacterium	Flexispira	Fusobacterium	Gemmiger	Geobacillus	Geobacter	Granulicatella	HA73	Haemophilus	Helicobacter	Hyphomicrobium	Kaistobacter	Kosmotoga	Lachnoanaerobaculum	Lachnospira	Lactobacillus	Lactococcus	Lautropia	Leptotrichia	Lysobacter	Massilia	Megamonas	Megasphaera	Mesorhizobium	Methanobacterium	Methanosaeta	Methylobacterium	Microbacterium	Micrococcus	Moraxella	Mucispirillum	Mycobacterium	Mycoplasma	Neisseria	Nitrosomonas	Nitrospira	Nocardioides	Ochrobactrum	Odoribacter	Oleibacter	Olsenella	Oscillospira	Paenibacillus	Paludibacter	Parabacteroides	Paracoccus	Parvimonas	PD-UASB-13	Pediococcus	Pelomonas	Peptococcus	Peptoniphilus	Peptostreptococcus	Petrimonas	Phascolarctobacterium	Phyllobacterium	Porphyromonas	Prevotella	Propionibacterium	Propionicimonas	Proteiniclasticum	Pseudomonas	Pseudoxanthomonas	Ralstonia	Rhodococcus	Rhodoplanes	Roseburia	Roseococcus	Roseomonas	Rothia	Rubrivivax	Rubrobacter	Ruegeria	Ruminococcus	Schwartzia	Sedimentibacter	Selenomonas	Serratia	SHD-231	Shewanella	Sphingobacterium	Sphingobium	Sphingomonas	Sporanaerobacter	Staphylococcus	Stenotrophomonas	Streptococcus	Sutterella	Syntrophobacter	Syntrophomonas	T78	Tannerella	Thermomonas	Thioalkalimicrobium	Treponema	Turicibacter	vadinHB04	Veillonella	Weissella	Zoogloea	Group
SY43	0	0.000119552872257756	0	0	0	0	0.00448323270966585	0	0	0.00140474624902863	0	0	0	0	0	0	0	0	0.00248072209934844	0.376173112559029	0	8.9664654193317e-05	0.00185306951999522	0	0	0	0.00263016318967063	0.00430390340127922	0	0	0	0	0	0	0	0	0.000239105744515512	0	0	0	0	0	0	0	0	8.9664654193317e-05	0	0.000179329308386634	0	0	0.0159005320102815	0	0	0	0	8.9664654193317e-05	0	0	0	0	0	0	0	0	0	0	0	0.00591786717675892	0	0	0	0	0	0	0.000328770398708829	0	0	0	0	0	0.00292904537031502	0.000239105744515512	0	0	0	0	0	0.0072030605535298	0.000149441090322195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00469245023611692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000268993962579951	0.528423695379281	0	0	0.00233128100902624	0.0047522266722458	0	0	0	0	0	0	0	0	0.0121047283160978	0.000239105744515512	0	0	0	0	0.00304859824257278	0	0	0	0	0	0	0.00478211489031024	0.000119552872257756	0.00726283698965868	0	0	0	0	0	0	0	0	0	0	0.00517066172514795	0	0	Batch2
SY44	0	0	0	0	0	0	0.000171974960445759	0	0	5.7324986815253e-05	0	0	0	0	0	0	0	0	0	0.00112356974157896	0	0	0	0	0	0	8.02549815413543e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.87899841783036e-05	0	0	0.0313453027905804	0	0	0	4.58599894522024e-05	0	0	3.43949920891518e-05	0	0	0	0	0	0	0	0.000114649973630506	0	0	0	0	0	4.58599894522024e-05	0	0	0.961156588933985	0	0	0	0.000103184976267455	0	0.000309554928802366	0	0	0	0	0	0	0.000355414918254569	0	8.02549815413543e-05	0	0	0	0	0	0	0	0	0	0.000229299947261012	0	0	0	0	0	3.43949920891518e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000389809910343721	0	0	0	0	2.29299947261012e-05	4.58599894522024e-05	0.00232739446469927	0	0	0.000126114970993557	0	0	0	0	0	0	0	0	0	2.29299947261012e-05	0.00018343995780881	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00145605466510743	0	0	0	0	0	0	0	0	0	0	6.87899841783036e-05	0	0	Batch2
SY45	0	0	0	0.00181206316334455	0	0	0.159829420821014	0	0	5.44981402509639e-05	0	0	0	0	0	0	0	0	0	0.00205730479447389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00538169134978269	0	0	0	0	0	0	4.0873605188223e-05	0	0	0	0	0	0	0	0	0	0.000163494420752892	0	4.0873605188223e-05	0	0.0068803902066842	0	0	8.17472103764459e-05	0	0	0	0.33358311647615	0	0.223455999564015	0	0	0	0	0	0	0.000217992561003856	0	0.000108996280501928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.44981402509639e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00261591073204627	0	0	0	0	0	0	0.00314726759949317	0	0	0.000245241631129338	0	9.53717454391869e-05	0	0	0	0	0	6.81226753137049e-05	0	6.81226753137049e-05	0.000217992561003856	0	0	0	0	9.53717454391869e-05	0	0	0	0	0	0	0.256904233143044	0	0.00277940515279916	0	0	0	0	0	0	0	0	0	0	0	0	0	Batch2
SY46	0	8.19655334931661e-05	0	0	0	0	0.000276633675539436	0	0	0	0	0	0	0	0	0	0	0	0.000225405217106207	0.0166185119157394	0	0	0	0	0	0	0.000502038892645643	0	0	0	0	0	0	5.12284584332288e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000184422450359624	0	0	0.209923976967685	0	0	0	0	7.17198418065204e-05	0	0	0	0.000153685375299686	0	0	0	0	0	0	0	0	0	0.000307370750599373	0	0.00310444458105367	0	0	0	0	0	0	0	0	0.0511874756664822	2.04913833732915e-05	0	0	0	0	0	0.00112702608553103	0.000133193991926395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000225405217106207	0.000317616442286019	0	0	0	0	0	0	0	0	0	0	0	0	0.000563513042765517	0	0	0	5.12284584332288e-05	0	0.0396713182106924	0	0	0	0	0	0.000112702608553103	0.673367349029733	0	0	8.19655334931661e-05	0	5.12284584332288e-05	0	0	0	0	0	0	0	0.000409827667465831	7.17198418065204e-05	0.000215159525419561	0	0	0	0	0	0	0	0	0	0	0.000676215651318621	3.07370750599373e-05	0.000184422450359624	0	0	0	0	0	0	0	0	0	0	0	0	0	Batch2
SY47	0	0	0	0	0	0	0.000839680921249925	0	0	0	0	0	0	0	0	0	0	0	0	0.000929646734240988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000299886043303545	0	0	0	0	0	0	0	0	0	0	0	0	0	0.697654891141366	0	0	0	5.99772086607089e-05	0.000359863251964254	0	0	0	0	0	0	0	0	0	0	0	0.000239908834642836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000869669525580279	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.99658129910634e-05	0	0	0	0	0	0	0	0	5.99772086607089e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	5.99772086607089e-05	0.000209920230312481	0.189048161698555	0	0	0.000389851856294608	0	0.000239908834642836	0	0.000239908834642836	0	0	0	0	0	0.000329874647633899	0.000359863251964254	0	0	0.000209920230312481	0	0.000149943021651772	0	0	0	0	0	0	0	0.00026989743897319	0.107089306063696	0	0	0	0	0	0	0	0	0	0	0	0	0	Batch2
SY48	0	0	0	0	0	0	0.000957414979555201	0	0	0	0	0.0003590306173332	0	0	0.0001196768724444	0	0	0	0	0.120315149097437	0	0	0	0	0	0	0	0.0010770918519996	0	0.000638276653036801	0	0	0	0	0	0	0	0	0	9.97307270370001e-05	0	0	0	0	0	5.98384362222001e-05	0	0.002692729629999	0.000598384362222001	0	0.375107210531565	0	0	0	0	0.0004388151989628	0	5.98384362222001e-05	0	0.000897576543333001	0	0	0	0	0	0.0004388151989628	0	0	0	0.0011568764336292	0	0.0296798643662112	0	0	0.0002393537448888	0	0	0	0	0	0	0	0	0	0	0	0	0.0010571457065922	0	0	0	0	0	0	0	0	0	0	0	0.0004388151989628	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000199461454074	0.0002792460357036	0	0	0	0	0	0	0.0001795153086666	0	0.0041687443901466	0	0	0	0	0	0	0.453994215617832	0	0	0.0022140221402214	0	0	0	0	0	0	0	0	0	0	0	0.0002592998902962	0	0	0	0	0	0	0	0	0.000618330507629401	0	0.000518599780592401	0.000678168943851601	0.0004587613443702	0	0	0	0	0	0	0	0	0	0	0	0	0	Batch2
SY49	0	0	0	0	0	0	0.000547245530828165	0	0	0	0	0	0	0	0	0	0	0	0	0.0383403535537793	0	0	0	0	0	0	0	0.00394680110112434	0.00109449106165633	0.00389705150741269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00135982222811847	0	0	0.317385824682432	0	0	0	0	0.000265331166462141	0	0	0	0	0	0	0	0	0	0	0	0.000895492686809724	0	0.00124373984279128	0	0.0489038506185533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00152565420715731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000149248781134954	0	0	0	0	0	0	0	0	0	0.0842426453517296	0	0	0	0	0	0	0.487811349540645	0	0	0.000530662332924281	0	0	0	0	0	0	0	0	0	0	4.97495937116514e-05	0	0	0	0	0	0	0	0	0	0.000895492686809724	0	0.000795993499386422	0	0.00346588836191171	0	0	0	0	0	0	0	0	0	0	0.00265331166462141	0	0	Batch2
SY50	0	0	0	0	0	0	0.00268781435452537	0	0	0	0	0	0	0	0.000133060116560662	0	0	0	0	0.00396519147350773	0	0	0	0	0	0	0	0.00473694014955957	0.00337972696064082	0.00593448119860553	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00191606567847353	0.00101125688586103	0	0.472523085930223	0	0	0	0	0	0	0.000239508209809192	0	0	0	0	0	0	0	0	0	0.00276765042446177	0	0	0	0.0199324054607872	0	0	0	0	0	0	0	0	0.00306038268089523	0	0	0	0	0	0	0.00199590174840993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0204114218804056	0	0	0	0	0	0	0.448492428879368	0	0	0.000558852489554781	0	0	0	0	0	0	0	0.000638688559491178	0	0	0	0	0	0	0	0	0	0	0	0	0.00117092902573383	0	0	0.000159672139872795	0.00276765042446177	0	0	0	0	0	0	0	0	0	0	0.00151688532879155	0	0	Batch2
SY51	0	0	0	0	0	0	0.00117119433256206	0	0	0	0	0	0	0	0	0	0	0	0.000114262861713372	0.0280800982660611	0	0.00491330305367498	0	0	0	0	0	0	0.00494186876910332	0.0156540120547319	0	0	0	0.000114262861713372	0	0	0	0	0	0	0	0	0	0	0	0	0.000142828577141715	0.0143399891450281	0	0	0.381552260976376	0	0	0	0	0.000771274316565258	0	0.000628445739423544	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0107407090010569	0	0	0	0	0	0	0	0	0.00168537721027223	0	0	0	0	0	0	0.00168537721027223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00314222869711772	0	0	0	0	0.000371354300568458	0	0	0	0	0	0	0	0.00262804581940755	0	0.0199674350844117	0	0	0.00214242865712572	0	0	0	0.486616962321821	0	0	0.0011997600479904	0	0	0	0	0	0	0	0	0	0	0	0.000114262861713372	0	0.000228525723426743	0	0	0	0	0	0	0.00188533721827063	0	0.000628445739423544	0.001999600079984	0.00754134887308253	0	0	0	0	0	0	0	0	0	0	0.00499900019996001	0	0	Batch2
SY52	0	0	0	0	0	0	0.00111279266447076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0245704620315143	0.0375678803525327	0.0550164693314342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00507433454998665	0	0	0.013887652452595	0.00160242143683789	0	0.00115730437104959	0	0	0	0	0.000534140478945963	0	0	0	0.000133535119736491	0	0	0	0.00115730437104959	0	0	0	0.0252381376301967	0	0.00569749844209027	0	0	0.00155790973025906	0	0	0	0	0	0	0	0	0.00249265556841449	0	0	0	0	0	0.0108163446986557	0.000890234131576605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029377726342028	0.000178046826315321	0	0	0.000311581946051812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00320484287367578	0	0.727454820617823	0	0	0.0239918098459895	0	0	0	0.00703284963945518	0	0	0	0	0	0	0	0.000489628772367133	0	0	0	0	0	0	0	0	0.00169144484999555	0	0.00422861212498887	0	0.0224784118223093	0	0	0	0	0	0	0	0	0	0	0.0174931006854803	0	0	Batch2
SY53	0	0.000235475252456641	0	0	0	0	0.00046189376443418	7.24539238328126e-05	0	0	0	0	0	0	0	0	0	0	0.185636009600145	0.000181134809582031	0	0	0	0	0	0	0	0.000688312276411719	4.52837023955079e-05	0.00160304306480098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000135851107186524	0.0017479509124666	0.00051623420730879	0	0.798360729973283	0	0	0	0.00304306480097813	0	0	0	0	0	0	0	0	0	0	0.000190191550061133	0	0.000570574650183399	0	0.000697369016890821	0	0	0	0	0.00097812797174297	0	0	0	0.000181134809582031	0	0.000407553321559571	0	0	0	0	0	0	0.000298872435810352	0	0.000670198795453516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000896617307431056	0	0	0	0	0	0	0	0	5.43404428746094e-05	0	0	0	0.00100529819318027	0	0	9.05674047910157e-05	0	0	0	0	0	0	0	0.000335099397726758	0	0	0	6.3397183353711e-05	0	0	0	0.000153964588144727	0	0	0	0	0.00034415613820586	0	0	0.000181134809582031	0.000153964588144727	0	0	0	0	0	0	0	0	0	0	0	0	0	Batch2
SY54	0	0	0	0	0	0	0.000707377459051382	0	0	0	0	0	0.00171965899528008	0	6.0980815435464e-05	0	0	0	0.0783481516714842	0.0020245630724574	0	0	0.000146353957045114	0	0	0	0	0	0.000121961630870928	0	0	0	0	0	0	0	6.0980815435464e-05	0	0	0	9.75693046967424e-05	0	0	0	0	0	0.00021953093556767	0.000768358274486846	0.000243923261741856	0	0.657251228763431	0	0	0	0	0	0	0	0	0.000170746283219299	0	0	0	0	0	0	0	0.00145134340736404	0	8.53731416096496e-05	0	0.00125620479797056	0	0	0.000146353957045114	0	0	0	0.000121961630870928	0	0.000109765467783835	0	0	0	0	0	0	4.87846523483712e-05	0	0.000146353957045114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000243923261741856	0	0	0	8.53731416096496e-05	0.00195138609393485	0	0	0	0	0.00487846523483712	0	0	0	0	6.0980815435464e-05	0	0.213579207981169	0	0	0	0	3.65884892612784e-05	0	0	0	0	0	8.53731416096496e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000182942446306392	0	0.000195138609393485	0	0.0333930945324601	0	0	0	0	0	0	0	0	0	0	0	0	0	Batch2
SY55	0	0	0	0	0	0	0	0	0	0.00107027371681013	0	0	0	0	0.000204946030878535	0	0	0	0	0.011226488135902	0	0	0	0	0	0	0	0	0	0.00159402468461083	0	0	0	0	0	0	0.00434941021086669	0	0	0	0	0	0	0	0	0.000136630687252357	0	0.0015712529034021	0	0	0.817393086487225	0	0	0	0	0.000341576718130892	0	0	0	0.00182174249669809	0	0	0	0	0	0.000500979186591975	0	0	0	0	0	0.0341349000318805	0.000182174249669809	0	0	0	0	0	0.000979186591975224	0	0.000478207405383249	0.000182174249669809	0	0	0	0	0	0	0	0	0.000113858906043631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001912829621533	0	0	0	0	0	0	0	0	0	0.0279865191055244	0	0	0	0	0	0	0.0905178303046864	0	0	0.000797012342305415	0	0	0	0	0	0	0	0	0	0	0	0.000136630687252357	0	0	0	0	0	0	0	0	0	0	0	0	0.00236826524570752	0	0	0	0	0	0	0	0	0	0	0	0	0	Batch2
SY56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.95342861096286e-05	0	0	0	0.503617387179031	0.0017988100179881	0	0	0	0	0	0	0	0.000247089288185179	0	0	0	0	0	0	0	0	0.000197671430548143	0	0	0	0	0	0	0	0	0	0.000148253572911107	0.000108719286801479	0.000464527861788136	0	0.301775089446322	0	0	0	0	0.000326157860404436	0	0	0	0.000326157860404436	0	0	0	0	0	0.000168020715965921	0	6.918500069185e-05	0	0	0	0.00725454150111684	0	0	0	0	0	0	0	0	0.000128486429856293	0	0	0	0	0	0	0.000405226432623693	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0971555081144122	0	0	0	0	0	0	0	0	6.918500069185e-05	0	0	0	0	0	0	0	0	0	0	0	7.90685722192571e-05	0.00499120362134061	0	0	6.918500069185e-05	0	0	0.000513945719425171	0.0797110043685386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.96507145822214e-05	0	0	0	0	0	0	0	0	0.000148253572911107	0	0	0	0.000158137144438514	0	0	0	0	0	0	0	0	0	0	0	0	0	Batch2
SY57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000134892552893445	0	0	0	0.160470256192087	0.000404677658680336	0	0	0	0	0	0	0	0.000238656055119172	0	0.000217903354674027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.18817511128636e-05	0	0	0.820136345241925	0	0	0	0	0.0003424195573449	0	0	0	0	0	0	0	0	0	0	0	0.000249032405341745	0	0	0	0.000352795907567472	3.11290506677181e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000684839114689799	0	0	0	0	0	0	0	0	0	0	0	0.0002282797048966	0	0.0013696782293796	0	0	0	0	0	0	0	0	0	0	0	6.22581013354363e-05	0	0	9.33871520031544e-05	0	0	0	0	0	0	0.000145268903116018	0	0	0	0	0	0	0.0141118363026989	0	0	0.000207527004451454	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000134892552893445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000332043207122327	0	0	Batch2
SY58	0	0	0	0	0	0	0.00130975769482646	0	0	0	0	0	0	0	0.000416741084717509	0	0	0	0.00011906888134786	0.0166696433887004	0	0	0	0	0	0	0	0.00392927308447937	0.00601297850806692	0.0108352682026552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00142882657617432	0.000357206644043579	0	0.00720366732154551	0	0	0.762398047270346	0	0	0	0.0011906888134786	0.00172649877954397	0	0.000476275525391439	0	0	0	0	0	0	0	0	0	0.000833482169435018	0	0.00250044650830505	0	0.0356015955230101	0.000654878847413229	0	0	0	0	0	0	0	0.000357206644043579	0	0	0	0	0	0	0.00446508305054474	0	0	0	0	0	0	0	0	0	0	0	0.000773947728761088	0	0	0	0.00136929213550039	0	0.00220277430493541	0	0	0.000893016610108948	0	0	0	0	0	0.000714413288087158	0	0	0	0	0	0	0.000714413288087158	0	0.0193486932190272	0	0	0	0	0	0.000476275525391439	0.0960885872477228	0	0	0.00244091206763112	0	0	0	0	0	0	0	0.00309579091504435	0	0	0	0	0	0	0	0	0	0	0	0	0.00172649877954397	0	0	0	0.00791808060963267	0	0	0	0	0	0	0	0	0	0	0.00375066976245758	0	0	Batch2
SY59	0	0	0	0	0	0	0.000953568546908237	0	0	0	0	0	0	0	0.000293405706740996	0	0	0	0.000183378566713123	0	0	0	0	0	0	0	0	0.00124697425364923	0.00242059708061322	0.00476784273454119	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000440108560111494	0.00887552262891513	0.00220054280055747	0	0.702046504804518	0	0	0	0	0.000623487126824617	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00201716423384435	0	0.000146702853370498	0.000183378566713123	0	0.000183378566713123	0	0	0	0	0	0.0157705567373285	0	0	0	0	0	0	0.00121029854030661	0.00150370424704761	0	0	0	0	0	0	0	0	0	0	0	0	0.000916892833565613	0	0	0	0.00073351426685249	0	0	0	0	0	0	0	0.00172375852710335	0.000660162840167241	0	0.000110027140027874	0.0019438128071591	0	0	0	0.000770189980195115	0	0	0	0	0	0	0	0	0.233917699699259	0	0	0.00370424704760508	0.000220054280055747	0	0	0	0	0	0	0.00139367710701973	0	7.3351426685249e-05	0	0	0	0	0	0	0	0	0	0.000586811413481992	0.000806865693537739	0	0	0	0.00722511552849703	0	0	0	0	0	0	0	0	0	0	0.000146702853370498	0	0	Batch2
SY60	0	0	0	0	0	0	0.000479904019196161	0	0	0.00163967206558688	0	0.00135972805438912	0	0	0.0001999600079984	0	0	0	0	0.0130373925214957	0	0	0	0	0	0.000559888022395521	0	0.00347930413917217	0.00391921615676865	0.00503899220155969	0	0	0	0	0	0	0.00195960807838432	0	0	0	0	0	0	0	0.000759848030393921	0	0	0.000679864027194561	0.00191961607678464	0	0.589282143571286	0	0	0	0	0.00143971205758848	0	0	0	0.0023995200959808	0	0	0	0	0	0	0	0	0	0.00695860827834433	0	0.0383123375324935	0.000919816036792641	0	0	0	0	0	0.00575884823035393	0	0.00207958408318336	0.00163967206558688	0	0	0	0	0	0.00287942411517696	0.0100779844031194	0.00391921615676865	0	0	0	0	0	0	0	0	0	0.00143971205758848	0	0	0	0.00147970405918816	0	0	0	0	0	0	0	0	0	0.00215956808638272	0.000999800039992002	0	0	0	0	0	0	0.000559888022395521	0	0.0451909618076385	0.00215956808638272	0	0	0	0	0.0122775444911018	0.19120175964807	0	0	0.0157568486302739	0.00107978404319136	0	0	0	0	0.000759848030393921	0	0.00283943211357728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000839832033593281	0.0113177364527095	0	0	0	0	0	0.00163967206558688	0	0	0	0	0.00707858428314337	0	0.000519896020795841	Batch2
SY61	0	0	0	0	0	0	7.42406244697098e-05	0	0	0	0	0	0	0	7.42406244697098e-05	0	0	0	3.18174104870185e-05	0.00473018835907008	0	0	0	0	0	0	0.000943916511114882	0.00214237230612591	0.00689377227218734	0.00345749193958934	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000445443746818259	0	0	0.00488927541150518	0	0	0.798033684031902	0	0	0	0	0.000222721873409129	0	0	0	0.00117724418801968	0	0	0	0	0	0	0	0.000954522314610555	0	0.0035529441710504	0	0.00726497539453589	0	0	0	0	0	0	0	0	0.00041362633633124	0	0	0	0	0	0	0.000275750890887494	0.000233327676904802	0	0	0	0	0	0.00167571695231631	0	0	0	0	0.000625742406244697	0	0	0	0.00106058034956728	0	0	0	0.000583319192262006	0.00151662989988121	0	8.48464279653827e-05	0	0	0.00123027320549805	0.000275750890887494	0	0	0.000859070083149499	0	0	0	0	0	0.00553622942474122	0	0	0	0	0	0.000296962497878839	0.141099609706431	0	0	0.00567410487018497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000328779908365858	0.00203631427116918	0	0	0	0	0	0	0	0	0	0	0.00130451382996776	0	0	Batch2
SY62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.6193981624568e-05	0	0	0	0.00644825939141918	0.007024247703071	0	0	0	0	0	0	0	0.0018403528982046	0	0.00158747998089405	0	0	0	0	0	0	0	0	0	0	0.000295018403528982	0	0	0	0	0	0	0.00372285128262763	0	0	0.113441600404597	0	0	0	0	0.000309066898935124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00678542328116659	0	0	0.000674327779494816	0	0	0	0.000196678935685988	0	0.626717428563401	0	0	0	0	0	0	0.000435503357590402	0.000407406366778118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011379281278975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0165912730746537	0	0	0	0	0	5.6193981624568e-05	0.207917732010902	0	0	0.00028096990812284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000435503357590402	0	0.000224775926498272	0	0.00338568739288022	0	0	0	0	0	0	0	0	0	0	2.8096990812284e-05	0	0	Batch2
SY63	0	0.00012760527435134	0	0	0	0	0.00267971076137814	0	0	0	0	0	0	0	0.000170140365801786	0	0	0	0	0.065142492556359	0	0	0	0	0	0	0	0.00044661846022969	0.00142492556358996	0.00031901318587835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00159506592939175	0	0	0.65329646958741	0	0	0	0.000233943002977456	0.000659293917481923	0	0	0	0	0	0	0	0	0	8.50701829008932e-05	0	0	0	0	0	0.0141854529987239	0	0	4.25350914504466e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.000829434283283709	0.000233943002977456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00019140791152701	0	0	0.00025521054870268	0	0	0	0	0	0	0	0	0	0.0337515950659294	0	0	0	0	0	0	0.22043811144194	0	0	0.000871969374734156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000276478094427903	0	0	0	0	0	0	0.00163760102084219	0.00025521054870268	0.000850701829008932	0	0	0	0	0	0	0	0	0	0	0	0	0	Batch2
SY64	0	0	0	0	0	0	0.00182315405651778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000341841385597083	0	0	0	0	0.00998936493467031	0.000645700395016712	0.00425402613187481	0	0	0	0	0	0	0	0	0	0	0.0015572774232756	0	0	0	0	0	0.00178517168034032	0.0143573381950775	0	0	0.405613795199028	0	0	0	0	0.000493770890306898	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003684290489213	0	0	0	0	0.000873594652081434	0	0	0	0.00273473108477666	0	0.000949559404436342	0.000455788514129444	0	0	0	0	0	0.00831814038286235	0.00269674870859921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000645700395016712	0	0	0	0	0	0	0	0	0	0	0	0.000759647523549073	0	0	0	0	0	0	0.00117745366150106	0	0	0	0.000303859009419629	0.000569735642661805	0.520358553631115	0	0	0	0	0	0	0	0	0	0	0.00425402613187481	0	0	0	0.000835612275903981	0	0	0	0	0	0	0	0.000379823761774537	0	0	0	0.000303859009419629	0	0	0	0	0	0	0	0	0	0	0	0.0098374354299605	0	0	Batch2
